char,codepoint,file,line,column,entry,context
,U+E700,20250630-四.csv,954,例句,比賽,例：來比賽，看麼人較遽走到伯公下。(我們來比賽，看誰比較快跑到土地公廟。) 例：佢今晡日愛參加演講比賽，緊張到昨暗晡一夜無睡。(他今天要參加演講比賽，緊張得昨天晚上整晚都沒睡。)
,U+E700,20250630-四.csv,1019,例句,牛肉乾,例：个海關有規定，做毋得帶外國个牛肉乾入關。(我們的海關有規定，不能帶國外的牛肉乾入關。)
,U+E700,20250630-四.csv,1035,例句,主顧,例：阿賢伯係店項个主顧，乜係頭家个好朋友。(阿賢伯是我們店裡的常客，也是老闆的好朋友。)
,U+E700,20250630-四.csv,1168,例句,另日,例：聽講該隻位所異好尞，兜另日正去行看啊！(聽說那個地方很好玩，我們改天再去走走！)
,U+E700,20250630-四.csv,1189,例句,四言雜字,例：逐擺上客語課，先生都會教念一段四言雜字。(每次上客語課，老師都會教我們念一段四言雜字。)
,U+E700,20250630-四.csv,1249,例句,平手,例：今晡日挷大索，同隔壁班平手，愛比加一到。(今天拔河，我們和隔壁班平手，要再比一次。)
,U+E700,20250630-四.csv,1261,例句,平安戲,例：吾莊頭拜日做平安戲，共下來去看啊！(我的村莊星期天演出平安戲，我們一起來看吧！)
,U+E700,20250630-四.csv,1302,例句,打平過,例：公司今年無賺也無了，堵好打平過。(公司今年沒賺沒虧，剛好收支平衡。) 例：𠊎贏一場，你贏一場，兩儕打平過。(我贏一場，你贏一場，我們兩人平手。)
,U+E700,20250630-四.csv,1314,例句,本分,例：賢孝爺哀，係做人子女个本分。(孝敬父母，是我們為人子女的本分。)
,U+E700,20250630-四.csv,1388,例句,生命,例：逐條生命就當寶貴，愛好好珍惜。(每個生命都很珍貴，我們要好好珍惜。)
,U+E700,20250630-四.csv,1391,例句,生態,例：福壽螺係外來種，對臺灣个生態影響當大。(福壽螺是外來種，對我們臺灣的生態影響很大。)
,U+E700,20250630-四.csv,1441,例句,石油,例：苗栗个出磺坑，係臺灣盡早挖著有石油个位所。(苗栗的出礦坑，是我們臺灣最早開採到石油的地方。)
,U+E700,20250630-四.csv,1486,例句,光明,例：兜就愛畢業吔，祝福大家有光明个前途。(我們就要畢業了，祝福大家有光明的前途。) 例：做人做事光明公當，就毋使驚人講閒話。(做人做事光明公正，就不用怕別人說閒話。)
,U+E700,20250630-四.csv,1545,例句,名單,例：名單項个人係到齊，俚就做得開桌哩。(名單上的人要是到齊了，我們就可以開席了。)
,U+E700,20250630-四.csv,1845,例句,別位,例：這間鞋店賣个鞋還貴喔！去別位買好哩！(這間鞋店賣的鞋子好貴喔！我們去別的地方買吧！)
,U+E700,20250630-四.csv,1897,例句,岔路,例：兜怕昂山哩！行來行去又行轉共條岔路來吔。(我們可能迷路啦！走來走去又走回同一條岔路了。)
,U+E700,20250630-四.csv,1953,例句,灶下,例：阿姊在灶下變食，來去看有麼个好料仔。(姊姊在廚房弄吃的，我們去看有什麼好吃的東西。)
,U+E700,20250630-四.csv,2017,例句,事實,例：係無了解事實，就毋好儘採加講話。(我們若不了解事實，就不要隨便多說話。)
,U+E700,20250630-四.csv,2047,例句,協會,例：客家協會愛辦客話研習，來去報名參加好無？(客家協會要辦客語研習，我們去報名參加好嗎？)
,U+E700,20250630-四.csv,2075,例句,夜市仔,例：來去逛夜市仔，看愛食蚵仔煎抑係臭豆腐都做得。(我們去逛夜市，看要吃蚵仔煎還是臭豆腐都可以。)
,U+E700,20250630-四.csv,2107,例句,抽籤仔,例：吾倈仔今年愛考大學，𠊎愛去廟項抽籤仔問看考運好無。(我兒子今年要考大學，我要去廟裡抽籤看看考運好不好。) 例：上臺報告个順序，等下來抽籤仔決定。(上臺報告的順序，等一下我們來抽籤決定。)
,U+E700,20250630-四.csv,2207,例句,矺禮,例：阿德哥送一大籃梨仔來，愛用麼个來矺禮呢？(阿德哥送來一大籃梨子，我們要用什麼來回禮呢？)
,U+E700,20250630-四.csv,2211,例句,社區,例：个社區天光日有重陽敬老活動，共下來去鬥鬧熱啊！(我們的社區明天有重陽節敬老活動，一起去共襄盛舉吧！)
,U+E700,20250630-四.csv,2238,例句,上等,例：阿伯去韓國尞轉來，送一盒上等个參仔。(伯父去韓國玩回來，送給我們一盒上等的人參。)
,U+E700,20250630-四.csv,2247,例句,下屋,例：下屋阿泉伯做好事請人，共下來去畀請啊！(下頭阿泉伯那一家今天辦喜事請客，我們一起去吃喜酒吧！)
,U+E700,20250630-四.csv,2272,例句,口音,例：聽佢講話个口音，毋像本地人。(聽他說話的口音，不像是我們本地人。)
,U+E700,20250630-四.csv,2385,例句,芙蓉,例：這兜種个芙蓉係避邪、做藥用，同詩詞講个芙蓉共名無共樣。(我們種的芙蓉是避邪、做藥用，和詩詞說的芙蓉同名不同種。)
,U+E700,20250630-四.csv,2473,例句,保護,例：石虎仔係臺灣特有个動物，愛好好來保護。(石虎是臺灣特有的動物，我們要好好保護。) 例：同阿婆共下來去拜伯公，請佢保護你乖乖會大。(和奶奶一起去拜土地公，請祂保佑你乖乖長大。)
,U+E700,20250630-四.csv,2562,例句,政策,例：配合政府个「少紙化」政策，開會盡量用投影，莫印紙本。(配合政府的「少紙化」政策，我們開會盡量用投影，不要印紙本。)
,U+E700,20250630-四.csv,2625,例句,相輸,例：這隻螔螺仔係公个，毋信，來相輸！(這隻蝸牛是公的，不信，我們來打賭！)
,U+E700,20250630-四.csv,2642,例句,研究,例：王先生係醫學院个教授，佢專門研究心臟病治療个問題。(王先生是醫學院的教授，他專門研究心臟病治療的問題。) 例：做客家研究，愛去了解客家源流个問題。(做客家研究，要去了解客家源流的問題。) 例：來研究一下，看愛仰仔訂這契約正較妥當。(我們來商討一下，看要怎麼訂這個契約比較妥當。)
,U+E700,20250630-四.csv,2886,例句,捐血,例：聽講恁久血庫欠血，共下去捐血愛無？(聽說最近血庫缺血，我們一起去捐血好嗎？)
,U+E700,20250630-四.csv,3061,例句,茶亭,例：有兜人當好心，會擐茶去茶亭分過路个人食。(有些人很好心，會在茶亭準備茶給路過的人喝。) 例：頭前有茶亭，來去該買涼水，歇睏一下。(前面有茶亭，我們去那買冷飲，休息一下。)
,U+E700,20250630-四.csv,3078,例句,討論,例：尾牙該日愛表演麼个？來討論一下。(尾牙那天要表演什麼？我們來討論討論。)
,U+E700,20250630-四.csv,3095,例句,起風,例：起風吔！來去放紙鷂仔好無？(開始颳風了！我們去放風箏好嗎？) 例：事做到當起風該下，連地動就毋知。(工作做到起勁的時候，連地震都不知道。)
,U+E700,20250630-四.csv,3169,例句,假使,例：天光日假使係好天，就出來去蹶山。(明天如果是好天氣，我們就出去爬山。)
,U+E700,20250630-四.csv,3214,例句,問路,例：這條路緊行緊毋像吔，來去頭前个加油站問路。(這條路越走越不對勁了，我們去前面的加油站問路。)
,U+E700,20250630-四.csv,3262,例句,掃把星,例：新聞講這隻月天頂有掃把星，到時正看啊厥尾算來有像掃把無。(新聞說這個月天上有彗星，屆時我們再看看它的尾巴究竟像不像掃把。) 例：該隻掃把星，行到哪都摝衰人！(那個掃把星，走到哪都給人惹麻煩！)
,U+E700,20250630-四.csv,3364,例句,終點,例：來走相逐，看麼人先走到終點。(我們來賽跑，看誰先跑到終點。)
,U+E700,20250630-四.csv,3464,例句,報到,例：先去櫃檯報到、領資料，正入去會場坐。(我們先去櫃檯報到、領資料，再進去會場坐。)
,U+E700,20250630-四.csv,3556,例句,無親無戚,例：佢孤身一儕來臺灣做事，在這無親無戚，愛好好關心佢。(他孤身一人來臺灣工作，在這裡沒有親人，我們要好好關心他。)
,U+E700,20250630-四.csv,3682,例句,進行,例：看風搓進行个路線，應該毋會掃著臺灣正著。(看颱風行進的路線，應該不會掃到我們臺灣才對。) 例：頭家交代个工作，大家愛煞煞進行哦！(老闆交代的工作，大家要趕緊進行喔！)
,U+E700,20250630-四.csv,3701,例句,開基,例：阿公講，這條水个耕地，係俚个祖先在百零年前開基个。(祖父說，這條河的耕地，是我們的祖先在一百多年前奠基的。)
,U+E700,20250630-四.csv,3723,例句,間房,例：莊下个屋仔，樓頂樓下加加起來，總共有七隻間房。(我們鄉下的房子，樓上樓下加總起來，一共有七個房間。)
,U+E700,20250630-四.csv,3781,例句,意思,例：這計畫就照若意思進行，過程肚項係有問題，正來討論。(這計畫就照你的意思進行，過程之中要是有問題，我們再來討論。) 例：該句英文寫麼个？你知意思無？(那句英文寫什麼？你知道意思嗎？) 例：這篇報導紹介機器人个發展，內容讀起來當有意思。(這篇報導介紹機器人的發展，內容讀起來很有意思。) 例：講愛分𠊎請，又搶等去撿錢，實在還無意思哪！(說要讓我請，又搶著去付錢，真是不夠意思啊！) 例：去廟項拜喏，無講愛添幾多香油正算數，意思意思仔就好。(去廟裡拜拜，沒有規定要添多少香油錢才算數，意思意思就好。)
,U+E700,20250630-四.csv,3871,例句,義務,例：捐款這種事情毋係義務，各人隨意就好。(捐款這種事情不是義務，各人隨意就好。) 例：王先生異有心，逐個月都會轉家鄉義務同鄉親看病。(王醫師很有心，每個月都會回家鄉義務幫鄉親看病。) 例：照打个契約，三隻月以內交貨係你應當愛做著个義務。(照我們訂的契約，三個月之內交貨是你應該完成的義務。)
,U+E700,20250630-四.csv,3995,例句,過夜,例：頭一日愛先去機場附近仔過夜，正赴得著第二日打早个飛行機。(我們前一天要先去機場附近過夜，才趕得上第二天一早的飛機。)
,U+E700,20250630-四.csv,4001,例句,過問,例：細人仔會自家絡食吔，做爺哀个毋使過問忒多，省使賺著來愁。(小孩會自己謀生了，我們為人父母的不用過問太多，免得徒增煩惱。)
,U+E700,20250630-四.csv,4181,例句,大主大意,例：這件事情大人會打算，兜毋好大主大意。(這件事情大人會安排，我們不要自作主張。)
,U+E700,20250630-四.csv,4212,例句,天狗食月,例：暗晡夜有天狗食月，食飽夜出來去看。(今晚有月蝕，我們晚餐過後出去看。)
,U+E700,20250630-四.csv,4418,例句,衛生,例：該家店較衛生，去該位食。(那家店比較乾淨，我們去那裡吃。) 例：個人衛生當重要，係講緊嗽定著愛摎嘴揞仔戴起來。(個人衛生很重要，若一直咳一定要戴上口罩。)
,U+E700,20250630-四.csv,4570,釋義,歷史,1. 過去所有事件的總稱。人類一切活動及經驗的記錄。例：歷史就像一垤鏡仔，提供相像个例仔分俚參考。（歷史就像一面鏡子，提供相似的　2. 以歷史為研究對象的學科。
,U+E700,20250630-四.csv,4570,例句,歷史,例：歷史就像一垤鏡仔，提供相像个例仔分俚參考。(歷史就像一面鏡子，提供相似的例子供我們參考。) 例：佢在高中教歷史。(他在高中教歷史。)
,U+E700,20250630-四.csv,4609,例句,輸贏,例：這滿球賽麼人輸贏，你知無？(這局球賽誰輸或贏，你知道嗎？) 例：你講有，𠊎講無，來輸贏，輸个人辦一桌酒席請人(你說有，我說沒有，我們來賭輸贏，輸的人辦一桌酒席請客。)
,U+E700,20250630-四.csv,4686,例句,環境,例：俚學校个環境當好，適合在該位讀書。(我們學校的環境很好，很適合在那裏讀書。)
,U+E700,20250630-四.csv,4695,例句,總愛,例：你總愛先講清楚，大家正做得摎你𢯭手。(你必須先說清楚，大家才能幫你。) 例：兜總愛肯打拚，天下無難事，一定會成功！(我們只要肯努力，天下無難事，一定會成功！)
,U+E700,20250630-四.csv,4697,例句,總統,例：俚國家每四年選一擺總統。(我們國家每四年選一次總統。)
,U+E700,20250630-四.csv,4897,例句,護照,例：俚愛有外交部簽發个護照，正做得出國旅行。(我們要有外交部簽發的護照，才能出國旅行。)
,U+E700,20250630-四.csv,4905,例句,歡迎,例：路脣一蕊一蕊个花開到恁靚，就像在該歡迎俚來到這樣仔。(路邊一朵一朵的花開得這麼漂亮，就像在歡迎我們來到這裡一樣。)
,U+E700,20250630-四.csv,4912,例句,讀者,例：佢係俚學校電子報个忠實讀者。(他是我們學校電子報的忠實讀者。)
,U+E700,20250630-四.csv,11794,例句,語文,例：語文个發展，關係著文化个傳承，值得大家來研究。(（語文的發展，關係著文化的傳承，值得大家來研究。）) 例：學校逐年辦語文比賽，這班都拿第一名。(（學校每年舉辦語文比賽，我們班都拿第一名。）)
,U+E700,20250630-四.csv,15817,例句,做毋得,例：人講壞事做毋得，做一擺分人知著，一生人就擎頭毋起。(（常言道壞事不可做，做一次被人發現，一輩子都抬不起頭來。）) 例：愛愛護花木，做毋得儘採拗。(（我們要愛護花木，不可以隨便折斷。）)
,U+E700,20250630-大.csv,58,例句,搭碓,例：看電視無麼个搭碓，毋當去運動。(（看電視沒什麼意思，不如去運動。）) 例：兩儕講話恁無搭碓，不如莫講。(（我們兩人說話這麼沒有默契，不如不要講。）)
,U+E700,20250630-大.csv,84,例句,堵堵好,例：今晡日兩儕堵堵好有閒，共下來去踔街路好無？(（今天我們兩人剛剛好有空，一起去逛街好嗎？）)
,U+E700,20250630-大.csv,656,例句,山窩,例：落到山窩項有涼亭，等使得在該歇睏一下。(（下山到山凹處有涼亭，我們可以在那休息一下。）)
,U+E700,20250630-大.csv,709,例句,元首,例：臺灣个元首，係人民投票選出來个。(（我們臺灣的元首，是人民投票選出來的。）)
,U+E700,20250630-大.csv,721,例句,公分,例：來比下看，看你高𠊎幾多公分。(（我們來比比看，看你比我高幾公分。）)
,U+E700,20250630-大.csv,814,例句,少數,例：這下係民主社會，少數人个意見，等乜愛尊重。(（現在是民主社會，少數人的意見，我們也要尊重。）)
,U+E700,20250630-大.csv,843,例句,心專石穿,例：心專石穿，人若係肯專心做事，定著會成功。(（心專石穿，我們如果肯專心做事，一定會成功。）)
,U+E700,20250630-大.csv,929,例句,比賽,例：來比賽，看麼人較遽走到伯公下。(（我們來比賽，看誰比較快跑到土地公廟。）) 例：今晡日佢愛參加演講比賽，緊張去昨暗晡一夜無睡。(（今天他要參加演講比賽，緊張得昨天晚上整晚都沒睡。）)
,U+E700,20250630-大.csv,990,例句,牛肉乾,例：等个海關有規定，使毋得帶外國个牛肉乾入關。(（我們的海關有規定，不能帶國外的牛肉乾入關。）)
,U+E700,20250630-大.csv,1005,例句,主顧,例：阿賢伯係店項个主顧，乜係頭家个好朋友。(（阿賢伯是我們店裡的常客，也是老闆的好朋友。）)
,U+E700,20250630-大.csv,1207,例句,平手,例：今晡日挷大索，同隔壁班平手，愛比加一到。(（今天拔河，我們和隔壁班平手，要再比一次。）)
,U+E700,20250630-大.csv,1219,例句,平安戲,例：吾莊頭這禮拜日做平安戲，共下來去看！(（我的村莊這星期天演出平安戲，我們一起去看！）)
,U+E700,20250630-大.csv,1259,例句,打平過,例：公司今年無賺也無了，堵好打平過。(（公司今年沒賺沒虧，剛好收支平衡。）) 例：𠊎贏一場，你贏一場，兩儕打平過。(（我贏一場，你贏一場，我們兩人平手。）)
,U+E700,20250630-大.csv,1270,例句,本分,例：賢孝爺哀，係做人子女个本分。(（孝敬父母，是我們為人子女的本分。）)
,U+E700,20250630-大.csv,1343,例句,生命,例：逐條生命都當寶貴，愛好好珍惜。(（每個生命都很珍貴，我們要好好珍惜。）) 例：政治人物講話若無老實，厥政治生命斯毋長久。(（政治人物說話若沒信用，他的政治生命就不會長久。）)
,U+E700,20250630-大.csv,1346,例句,生態,例：福壽螺係外來種，對臺灣个生態影響當大。(（福壽螺是外來種，對我們臺灣的生態影響很大。）)
,U+E700,20250630-大.csv,1388,例句,石油,例：苗栗个出磺坑，係臺灣盡早挖著石油个位所。(（苗栗的出礦坑，是我們臺灣最早開採到石油的地方。）)
,U+E700,20250630-大.csv,1433,例句,光明,例：等快愛畢業咧，祝福大家有光明个前途。(（我們就要畢業了，祝福大家有光明的前途。）) 例：做人做事光明正當，斯毋使驚人講閒話。(（做人做事光明正大，就不用怕別人說閒話。）)
,U+E700,20250630-大.csv,1491,例句,名單,例：名單項个人若係到齊，等斯使得開桌咧。(（名單上的人要是到齊了，我們就可以開席了。）)
,U+E700,20250630-大.csv,1773,例句,別位,例：這間鞋店賣个鞋還貴喔！等去別位買好咧！(（這間鞋店賣的鞋子好貴喔！我們去別的地方買吧！）)
,U+E700,20250630-大.csv,1937,例句,事實,例：係無了解事實，斯毋好儘採加講話。(（我們若不了解事實，就不要隨便多說話。）)
,U+E700,20250630-大.csv,2114,例句,知己,例：知己毋使多，若係有幾個，斯福蔭得一生人咧。(（知己不用多，只要幾個，就讓我們一輩子受用不盡了。）)
,U+E700,20250630-大.csv,2118,例句,矺禮,例：阿德哥送一大籃梨來，愛回麼个矺禮較好呢？(（阿德哥送來一大籃梨子，我們要用什麼來回禮才好呢？）)
,U+E700,20250630-大.csv,2122,例句,社區,例：个社區天光有重陽敬老活動，共下來去鬥鬧熱啦！(（我們的社區明天有重陽節敬老活動，一起去共襄盛舉吧！）)
,U+E700,20250630-大.csv,2148,例句,上等,例：阿伯去韓國尞轉來，送分一盒上等个參。(（伯父去韓國玩回來，送給我們一盒上等的人參。）)
,U+E700,20250630-大.csv,2156,例句,下屋,例：下屋阿泉伯做好事請人，共下來去畀請啊！(（下頭阿泉伯那一家今天辦喜事請客，我們一起去吃喜酒吧！）)
,U+E700,20250630-大.csv,2179,例句,口音,例：聽佢講話个口音，毋像本地人。(（聽他說話的口音，不像是我們本地人。）)
,U+E700,20250630-大.csv,2288,例句,芙蓉,例：這兜種个芙蓉係避邪、做藥用，同詩詞項講个芙蓉共名無共種。(（我們種的芙蓉是避邪、做藥用，和詩詞裡說的芙蓉同名不同種。）)
,U+E700,20250630-大.csv,2368,例句,保護,例：石虎係臺灣特有个動物，等愛好好來保護佢。(（石虎是臺灣特有的動物，我們要好好保護牠。）) 例：同阿奶共下來去拜伯公，請佢保護你乖乖會大。(（和奶奶一起去拜土地公，請祂保佑你乖乖長大。）)
,U+E700,20250630-大.csv,2454,例句,政策,例：配合政府个「少紙化」政策，開會盡量用投影，莫印紙本。(（配合政府的「少紙化」政策，我們開會盡量用投影，不要印紙本。）)
,U+E700,20250630-大.csv,2514,例句,相輸,例：這隻蝓螺係公个，毋信，來相輸！(（這隻蝸牛是公的，不信，我們來打賭！）)
,U+E700,20250630-大.csv,2532,例句,研究,例：王先生係醫學院个教授，佢專門研究心臟病治療个問題。(（王先生是醫學院的教授，他專門研究心臟病治療的問題。）) 例：做客家研究，愛去了解客家源流个問題。(（做客家研究，要去了解客家源流的問題。）) 例：來研究一下，看愛仰脣訂這契約正較妥當。(（我們來商討一下，看要怎麼訂這個契約比較妥當。）)
,U+E700,20250630-大.csv,2937,例句,討論,例：尾牙該日愛表演麼个？來討論一下。(（尾牙那天要表演什麼？我們來討論討論。）)
,U+E700,20250630-大.csv,2954,例句,起風,例：起風咧！來去放紙鷂好無？(（開始颳風了！我們去放風箏好嗎？）)
,U+E700,20250630-大.csv,3023,例句,假使,例：天光日假使係好天，斯來去跋山。(（明天如果是好天氣，我們就出去爬山。）)
,U+E700,20250630-大.csv,3068,例句,問路,例：這條路緊行緊毋像咧，等來去頭前个加油站問路。(（這條路越走越不對勁了，我們去前面的加油站問路。）)
,U+E700,20250630-大.csv,3107,例句,徙位,例：這位恁箭日，來徙位坐。(（這裡陽光直射，我們換個地方坐。）)
,U+E700,20250630-大.csv,3115,例句,掃把星,例：新聞講這個月天頂有掃把星，到時正看厥尾算來有像掃把無。(（新聞說這個月天上有彗星，屆時我們再看看它的尾巴究竟像不像掃把。）) 例：該個掃把星，行到哪都摝衰人！(（那個掃把星，走到哪都給人惹麻煩！）)
,U+E700,20250630-大.csv,3213,例句,終點,例：等來走相逐，看麼人先走到終點。(（我們來賽跑，看誰先跑到終點。）)
,U+E700,20250630-大.csv,3307,例句,報到,例：等先去櫃檯報到、領資料，正入去會場坐。(（我們先去櫃檯報到、領資料，再進去會場坐。）)
,U+E700,20250630-大.csv,3394,例句,無親無戚,例：佢孤身一儕來臺灣做事，在這無親無戚，愛好好關心佢。(（他孤身一人來臺灣工作，在這裡沒有親人，我們要好好關心他。）) 例：這個人無親無戚，見人做麼个佢都毋識相𢯭。(（這個人冷漠無情，人家做什麼他都不曾相幫。）)
,U+E700,20250630-大.csv,3420,例句,發明,例：吂有發明電火進前，人暗晡頭大勢早早斯睡目咧。(（還沒發明電燈之前，人們晚上大多老早就睡了。）) 例：這擺𠊎去遶科技展，看著有當多奇巧个發明。(（這次我去逛科技展，看到許多新奇巧妙的發明。）)
,U+E700,20250630-大.csv,3513,例句,進行,例：看風搓進行个路線，應該毋會掃著臺灣正著。(（看颱風行進的路線，應該不會掃到我們臺灣才對。）) 例：頭家交代个事，大家愛遽遽進行哦！(（老闆交代的工作，大家要趕緊進行喔！）)
,U+E700,20250630-大.csv,3532,例句,開基,例：阿爹講，等个祖公來臺到這開基，差毋多有兩百零年咧！(（祖父說，我們的祖先來臺到這開基立業，差不多有兩百多年了。）)
,U+E700,20250630-大.csv,3553,例句,間房,例：等莊下个屋，樓頂樓下加加起來，總共有七間間房。(（我們鄉下的房子，樓上樓下加總起來，一共有七個房間。）)
,U+E700,20250630-大.csv,3607,例句,意思,例：這計畫斯照若意思進行，過程肚若係有問題，正來討論。(（這計畫就照你的意思進行，過程之中要是有問題，我們再來討論。）) 例：該句英文寫麼个？你知意思無？(（那句英文寫什麼？你知道意思嗎？）) 例：這篇報導紹介機器人个發展，內容讀來當有意思。(（這篇報導介紹機器人的發展，內容讀起來很有意思。）) 例：講愛分𠊎請，又搶緊去撿錢，實在還無意思哪！(（說要讓我請，又搶著去付錢，真是不夠意思啊！）) 例：去廟項拜喏，添幾多油香錢無計較，意思意思斯好。(（去廟裡拜拜，沒有規定要添多少香油錢，意思意思就好。）)
,U+E700,20250630-大.csv,3689,例句,義務,例：捐錢這種事情毋係義務，各人隨意斯好。(（捐款這種事情不是義務，各人隨意就好。）) 例：王先生已有心，逐個月都會轉家鄉義務同鄉親看病。(（王醫師很有心，每個月都會回家鄉義務幫鄉親看病。）) 例：照打个契約，三個月以內交貨係你應當愛做著个義務。(（照我們訂的契約，三個月之內交貨是你應該完成的義務。）)
,U+E700,20250630-大.csv,3809,例句,過夜,例：頭一日愛先去機場附近過夜，正赴得著第二日打早个飛行機。(（我們前一天要先去機場附近過夜，才趕得上第二天一早的飛機。）)
,U+E700,20250630-大.csv,3815,例句,過問,例：細人會自家賺來食咧，做爺哀个毋使過問忒多，省使趁愁。(（小孩會自己謀生了，我們為人父母的不用過問太多，免得徒增煩惱。）)
,U+E700,20250630-大.csv,3943,例句,網路,例：這下用網路聯絡當利便，人斯較少打電話、寄信咧。(（現在用網路聯絡很方便，人們就比較少打電話、郵寄信件了。）)
,U+E700,20250630-大.csv,3982,例句,大主大意,例：這件事大人會打算，等毋好大主大意。(（這件事情大人會安排，我們不要自作主張。）)
,U+E700,20250630-大.csv,4012,例句,天狗食月,例：暗晡夜有天狗食月，食飽夜出來去看。(（今晚有月蝕，我們晚餐過後出去看。）)
,U+E700,20250630-大.csv,4058,例句,入新屋,例：佢下個月入新屋，等共下來去分佢請。(（他下個月新居落成，我們一道去作客。）)
,U+E700,20250630-大.csv,4095,例句,夜市,例：來去遶夜市，看愛食蚵煎抑係食臭豆腐都使得。(（我們去逛夜市，看要吃蚵仔煎還是吃臭豆腐都可以。）)
,U+E700,20250630-大.csv,4217,例句,抽籤,例：吾倈今年愛考大學，𠊎愛來去廟項抽籤問看考運好無。(（我兒子今年要考大學，我要去廟裡抽籤看看考運好不好。）) 例：上臺報告个順序，等下來抽籤決定。(（上臺報告的順序，等一下我們來抽籤決定。）)
,U+E700,20250630-大.csv,4392,例句,衛生,例：該間大麵店較衛生，去該位食。(（那家麵店比較乾淨，我們去那裡吃。）) 例：個人衛生當重要，係講緊嗽定著愛揞嘴揞。(（個人衛生很重要，若一直咳一定要戴上口罩。）)
,U+E700,20250630-大.csv,4531,例句,歷史,例：歷史斯像一垤鏡，提供相像个例分等參考。(（歷史就像一面鏡子，提供相似的例：歷史斯像一垤鏡，提供相像个例分等參考。（歷史就像一面鏡子，提供相似的例子供我們參考。）) 例：佢在高中教歷史。(（他在高中教歷史。）)
,U+E700,20250630-大.csv,4565,例句,輸贏,例：辦趣味競賽个目的係聯絡感情，無分輸贏，歡喜斯好。(（舉辦趣味競賽的目的是聯絡感情，沒分輸或贏，高興就好。）) 例：你講有，𠊎講無，來輸贏，輸个人辦一桌酒席請人。(（你說有，我說沒有，我們來賭輸贏，輸的人辦一桌酒席請客。）)
,U+E700,20250630-大.csv,4617,例句,應該,例：隨手做環保係等大家都應該做个事。(（隨手做環保是我們大家都應該做的事。）)
,U+E700,20250630-大.csv,4647,例句,總統,例：等國家每四年選一擺總統。(（我們國家每四年選一次總統。）)
,U+E700,20250630-大.csv,4829,例句,護照,例：等愛有外交部簽發个護照，正使得出國旅行。(（我們要有外交部簽發的護照，才能出國旅行。）)
,U+E700,20250630-大.csv,4835,例句,歡迎,例：路脣一蕊一蕊个花開來恁靚，斯像在該歡迎等來到這項个樣。(（路邊一朵一朵的花開得這麼漂亮，就像在歡迎我來到這裡一樣。）) 例：吾該位項八月半做戲，歡迎大家來看戲（我那邊中秋節演平安戲，歡迎大家來看戲。
,U+E700,20250630-大.csv,15449,例句,著作,例：等愛感謝著作个人，分等有恁多好文章看。(（我們要感謝寫作者，讓我們有這麼多好文章看。）) 例：該個作者當有名，厥逐本著作都當有銷頭。(（那個作者很有名，他每本著作都很受歡迎。）)
,U+E700,20250630-安.csv,76,例句,堵堵好,例：今日人兩儕堵堵好有閒，共下來去踅街好無？(今天我們兩人剛剛好有空，一起去逛街好嗎？)
,U+E700,20250630-安.csv,275,例句,開基祖,例：徐姓个開基祖係雲崖公，到𠊎這代已經係二十世啊。(我們徐姓的開基祖是雲崖公，到我這代已經二十世了。)
,U+E700,20250630-安.csv,626,例句,山窩,例：落到山窩有涼亭，會用在遐歇睏一下。(下山到山凹處有涼亭，我們可以在那休息一下。)
,U+E700,20250630-安.csv,679,例句,元首,例：人臺灣个元首，係百姓投票選出來个。(我們臺灣的元首，是人民投票選出來的。)
,U+E700,20250630-安.csv,691,例句,公分,例：人來比䀴望，䀴你高𠊎幾多公分。(我們來比比看，看你比我高幾公分。)
,U+E700,20250630-安.csv,732,例句,分別,例：阿弟到今都猶毋會曉分別鴨和鵝。(弟弟至今都還不會分辨鴨子與鵝。) 例：平平係八十箍个飯包，敢會有麼个分別？(一樣是八十元的便當，會有什麼差別嗎？) 例：韶日人即愛分別啊，愛較輒聯絡喔！(明天我們就要分離了，要常常聯絡喔！)
,U+E700,20250630-安.csv,784,例句,少數,例：這滿係民主社會，少數人个意見，人嘛愛尊重。(現在是民主社會，少數人的意見，我們也要尊重。)
,U+E700,20250630-安.csv,813,例句,心專石穿,例：心專石穿，人若係肯專心做事，定著會成功。(心專石穿，我們如果肯專心做事，一定會成功。)
,U+E700,20250630-安.csv,900,例句,比賽,例：來比賽，䀴麼儕較緊走到伯公下。(我們來比賽，看誰比較快跑到土地公廟。) 例：佢今日愛參加演講比賽，緊張到昨暗一夜無睡。(他今天要參加演講比賽，緊張得昨天晚上整晚都沒睡。)
,U+E700,20250630-安.csv,960,例句,牛肉乾,例：个海關有規定，毋會用抸外國个牛肉乾入關。(我們的海關有規定，不能帶國外的牛肉乾入關。)
,U+E700,20250630-安.csv,975,例句,主顧,例：阿賢伯係店个主顧，嘛係頭家个好朋友。(阿賢伯是我們店裡的常客，也是老闆的好朋友。)
,U+E700,20250630-安.csv,1101,例句,另日,例：聽講遐個所在真好尞，人另日正去行行个！(聽說那個地方很好玩，我們改天再去走走！)
,U+E700,20250630-安.csv,1122,例句,四言雜字,例：逐擺上客事課，先生攏會教人念一段四言雜字。(每次上客語課，老師都會教我們念一段四言雜字。)
,U+E700,20250630-安.csv,1181,例句,平手,例：今日揪大索，和隔壁班平手，愛擱比一擺。(今天拔河，我們和隔壁班平手，要再比一次。)
